timestamp,exchange,price,size,conditions,id,tape,symbol
2022-05-06 13:30:01.634894053+00:00,Q,24.61,2374,"['@', 'O', 'X']",1,C,CCD
2022-05-06 13:30:01.634909893+00:00,Q,24.61,2374,"['@', 'Q']",2,C,CCD
2022-05-06 13:30:01.634914140+00:00,D,24.61,1580,"['@', '4']",1,C,CCD
2022-05-06 13:31:14.965200+00:00,D,24.61,1,"['@', 'I']",2,C,CCD
2022-05-06 13:31:16.089000+00:00,D,25.24,500,['@'],1,C,CCD
2022-05-06 13:32:54.940563186+00:00,D,24.96,50,"['@', 'I']",3,C,CCD
2022-05-06 13:36:16.232264+00:00,D,24.83,1,"['@', 'I']",1,C,CCD
2022-05-06 13:36:27.054521969+00:00,D,24.9886,200,['@'],4,C,CCD
2022-05-06 13:36:54.981642801+00:00,D,24.89,10,"['@', 'I']",5,C,CCD
2022-05-06 13:37:49.727866880+00:00,P,24.75,100,"['@', 'F']",1,C,CCD
2022-05-06 13:37:49.727866880+00:00,P,24.75,100,"['@', 'Q']",2,C,CCD
2022-05-06 13:37:49.819370752+00:00,P,24.75,100,"['@', 'F']",3,C,CCD
2022-05-06 13:37:49.909519360+00:00,P,24.75,100,"['@', 'F']",4,C,CCD
2022-05-06 13:37:50.000391424+00:00,P,24.75,100,"['@', 'F']",5,C,CCD
2022-05-06 13:37:50.092183552+00:00,P,24.75,100,"['@', 'F']",6,C,CCD
2022-05-06 13:39:09.541000+00:00,D,24.7888,617,['@'],6,C,CCD
2022-05-06 13:39:20.626000+00:00,D,24.6101,1000,['@'],7,C,CCD
2022-05-06 13:44:03.791932318+00:00,Q,24.75,10,"['@', 'I']",3,C,CCD
2022-05-06 13:45:00.308544804+00:00,D,24.74,100,['@'],2,C,CCD
2022-05-06 13:45:00.332610124+00:00,V,24.74,200,['@'],1,C,CCD
2022-05-06 13:45:54.735000+00:00,D,24.762,250,['@'],8,C,CCD
2022-05-06 13:45:54.739109998+00:00,H,24.83,100,"['@', 'F']",1,C,CCD
2022-05-06 13:45:54.739208796+00:00,X,24.83,85,"['@', 'F', 'I']",1,C,CCD
2022-05-06 13:47:05.164277821+00:00,Q,24.69,100,"['@', 'F']",4,C,CCD
2022-05-06 13:47:41.507000+00:00,D,24.7242,1,"['@', 'I']",9,C,CCD
2022-05-06 13:47:55.960148458+00:00,Q,24.6,100,"['@', 'F']",5,C,CCD
2022-05-06 13:47:55.974244+00:00,K,24.6,10,"['@', 'F', 'I']",1,C,CCD
2022-05-06 13:47:55.974244+00:00,K,24.6,90,"['@', 'F', 'I']",2,C,CCD
2022-05-06 13:47:55.994204674+00:00,U,24.6,100,"['@', 'F']",1,C,CCD
2022-05-06 13:47:56.006410399+00:00,U,24.6,100,"['@', 'F']",2,C,CCD
2022-05-06 13:47:56.019204+00:00,Z,24.54,100,"['@', 'F']",1,C,CCD
2022-05-06 13:47:56.020459+00:00,K,24.6,10,"['@', 'I']",3,C,CCD
2022-05-06 13:47:56.021379668+00:00,Q,24.55,100,['@'],6,C,CCD
2022-05-06 13:47:56.021627+00:00,K,24.59,2,"['@', 'I']",4,C,CCD
2022-05-06 13:47:56.022554+00:00,K,24.55,5,"['@', 'I']",5,C,CCD
2022-05-06 13:47:56.023577742+00:00,Q,24.53,10,"['@', 'I']",7,C,CCD
2022-05-06 13:47:56.023577742+00:00,Q,24.53,100,['@'],8,C,CCD
2022-05-06 13:47:56.023664896+00:00,P,24.53,100,['@'],7,C,CCD
2022-05-06 13:47:56.024423936+00:00,P,24.52,70,"['@', 'F', 'I']",8,C,CCD
2022-05-06 13:47:56.024951296+00:00,P,24.52,430,['@'],9,C,CCD
2022-05-06 13:47:56.025000+00:00,D,24.51,120,['@'],3,C,CCD
2022-05-06 13:47:56.025945175+00:00,Q,24.52,200,['@'],9,C,CCD
2022-05-06 13:47:56.026739872+00:00,Q,24.51,250,['@'],10,C,CCD
2022-05-06 13:47:56.026739872+00:00,Q,24.51,25,"['@', 'I']",11,C,CCD
2022-05-06 13:47:56.027448+00:00,K,24.5,91,"['@', 'I']",6,C,CCD
2022-05-06 13:47:56.031003904+00:00,P,24.51,100,"['@', 'F']",10,C,CCD
2022-05-06 13:47:56.052614912+00:00,P,24.51,100,"['@', 'F']",11,C,CCD
2022-05-06 13:47:56.077059072+00:00,P,24.51,100,"['@', 'F']",12,C,CCD
2022-05-06 13:47:56.105025536+00:00,P,24.51,100,"['@', 'F']",13,C,CCD
2022-05-06 13:49:47.548545304+00:00,D,24.57,100,['@'],4,C,CCD
2022-05-06 13:49:48.491000+00:00,D,24.5858,250,['@'],10,C,CCD
2022-05-06 13:49:59.171421634+00:00,D,24.59,1,"['@', 'I']",11,C,CCD
2022-05-06 13:52:46.751297382+00:00,D,24.5147,200,['@'],12,C,CCD
2022-05-06 13:53:41.879498525+00:00,D,24.5,300,['@'],13,C,CCD
2022-05-06 13:54:47.065000+00:00,D,24.5933,4,"['@', 'I']",14,C,CCD
2022-05-06 13:56:40.470000+00:00,D,24.565,3013,['@'],15,C,CCD
2022-05-06 13:57:58.899685+00:00,K,24.5,9,"['@', 'F', 'I']",7,C,CCD
2022-05-06 13:57:58.899685+00:00,K,24.5,100,"['@', 'F']",8,C,CCD
2022-05-06 13:57:58.899685+00:00,K,24.5,491,"['@', 'F']",9,C,CCD
2022-05-06 13:57:58.899824+00:00,K,24.5,1471,"['@', 'F']",10,C,CCD
2022-05-06 13:57:58.899933+00:00,K,24.5,200,"['@', 'F']",11,C,CCD
2022-05-06 13:57:58.899975+00:00,K,24.5,3,"['@', 'I']",12,C,CCD
2022-05-06 13:57:58.899975+00:00,K,24.5,100,['@'],13,C,CCD
2022-05-06 13:57:58.899975+00:00,K,24.5,4,"['@', 'I']",14,C,CCD
2022-05-06 13:57:58.900004218+00:00,Q,24.5,10,"['@', 'F', 'I']",12,C,CCD
2022-05-06 13:57:58.900004218+00:00,Q,24.5,6,"['@', 'F', 'I']",13,C,CCD
2022-05-06 13:57:58.900024567+00:00,Q,24.5,279,['@'],14,C,CCD
2022-05-06 13:57:58.900064833+00:00,Q,24.5,100,['@'],15,C,CCD
2022-05-06 13:57:58.900070566+00:00,Q,24.5,16,"['@', 'F', 'I']",16,C,CCD
2022-05-06 13:57:58.900084061+00:00,Q,24.5,16,"['@', 'F', 'I']",17,C,CCD
2022-05-06 13:57:58.900087756+00:00,Q,24.5,32,"['@', 'F', 'I']",18,C,CCD
2022-05-06 13:57:58.900104153+00:00,Q,24.5,16,"['@', 'F', 'I']",19,C,CCD
2022-05-06 13:57:58.900107540+00:00,U,24.5,43,"['@', 'F', 'I']",3,C,CCD
2022-05-06 13:57:58.900180684+00:00,Q,24.5,35,"['@', 'F', 'I']",20,C,CCD
2022-05-06 13:57:58.900180684+00:00,Q,24.5,1,"['@', 'F', 'I']",21,C,CCD
2022-05-06 13:58:17.355380687+00:00,D,24.535,15,"['@', 'I']",16,C,CCD
2022-05-06 13:58:50.943000+00:00,D,24.535,200,['@'],17,C,CCD
2022-05-06 14:00:59.065000+00:00,D,24.552,98,"['@', 'I']",18,C,CCD
2022-05-06 14:00:59.076000+00:00,D,24.54,1,"['@', 'I']",19,C,CCD
2022-05-06 14:00:59.080000+00:00,D,24.54,1,"['@', 'I']",20,C,CCD
2022-05-06 14:01:17.661091253+00:00,V,24.51,100,['@'],2,C,CCD
2022-05-06 14:01:17.663162637+00:00,D,24.51,100,['@'],5,C,CCD
2022-05-06 14:02:46.225660186+00:00,D,24.4868,54,"['@', 'I']",21,C,CCD
2022-05-06 14:03:47.484000+00:00,D,24.5095,1663,['@'],6,C,CCD
2022-05-06 14:03:52.694454+00:00,D,24.49,100,['@'],22,C,CCD
2022-05-06 14:03:52.694455+00:00,D,24.48,400,['@'],23,C,CCD
2022-05-06 14:03:52.696574+00:00,Z,24.49,100,['@'],2,C,CCD
2022-05-06 14:03:52.696632320+00:00,P,24.49,100,['@'],14,C,CCD
2022-05-06 14:03:52.696632320+00:00,P,24.48,100,['@'],15,C,CCD
2022-05-06 14:03:52.696635539+00:00,Q,24.49,100,['@'],22,C,CCD
2022-05-06 14:03:52.696661183+00:00,Q,24.49,100,['@'],23,C,CCD
2022-05-06 14:03:52.722606433+00:00,D,24.482,400,['@'],24,C,CCD
2022-05-06 14:03:52.722839434+00:00,Q,24.49,100,['@'],24,C,CCD
2022-05-06 14:03:52.723000+00:00,D,24.4908,300,['@'],25,C,CCD
2022-05-06 14:05:03.243339705+00:00,D,24.51,100,['@'],7,C,CCD
2022-05-06 14:05:21.950000+00:00,D,24.515,100,['@'],26,C,CCD
2022-05-06 14:05:21.950702642+00:00,H,24.54,100,"['@', 'F']",2,C,CCD
2022-05-06 14:05:21.950787955+00:00,H,24.54,100,"['@', 'F']",3,C,CCD
2022-05-06 14:05:21.950831172+00:00,Q,24.54,201,"['@', 'F']",25,C,CCD
2022-05-06 14:05:21.950839993+00:00,Q,24.54,128,"['@', 'F']",26,C,CCD
2022-05-06 14:05:21.950842736+00:00,H,24.54,100,"['@', 'F']",4,C,CCD
2022-05-06 14:05:21.950895900+00:00,H,24.54,100,"['@', 'F']",5,C,CCD
2022-05-06 14:05:21.950903517+00:00,Q,24.54,2,"['@', 'F', 'I']",27,C,CCD
2022-05-06 14:05:21.950951374+00:00,H,24.54,100,"['@', 'F']",6,C,CCD
2022-05-06 14:05:21.950964361+00:00,Q,24.54,2,"['@', 'F', 'I']",28,C,CCD
2022-05-06 14:05:21.951105+00:00,D,24.515,100,['@'],27,C,CCD
2022-05-06 14:05:21.951136+00:00,Z,24.6,25,"['@', 'F', 'I']",3,C,CCD
2022-05-06 14:05:21.951153479+00:00,Q,24.54,2,"['@', 'F', 'I']",29,C,CCD
2022-05-06 14:05:21.951201095+00:00,Q,24.54,2,"['@', 'F', 'I']",30,C,CCD
2022-05-06 14:05:21.951216989+00:00,Q,24.54,16,"['@', 'F', 'I']",31,C,CCD
2022-05-06 14:05:21.951237938+00:00,Q,24.54,2,"['@', 'F', 'I']",32,C,CCD
2022-05-06 14:05:21.951275180+00:00,Q,24.54,2,"['@', 'F', 'I']",33,C,CCD
2022-05-06 14:05:21.951316602+00:00,Q,24.54,2,"['@', 'F', 'I']",34,C,CCD
2022-05-06 14:05:21.951354281+00:00,Q,24.54,2,"['@', 'F', 'I']",35,C,CCD
2022-05-06 14:05:21.951390099+00:00,Q,24.54,2,"['@', 'F', 'I']",36,C,CCD
2022-05-06 14:05:21.951424852+00:00,Q,24.54,2,"['@', 'F', 'I']",37,C,CCD
2022-05-06 14:05:21.951460808+00:00,Q,24.54,2,"['@', 'F', 'I']",38,C,CCD
2022-05-06 14:05:21.951496224+00:00,Q,24.54,2,"['@', 'F', 'I']",39,C,CCD
2022-05-06 14:05:21.951530848+00:00,Q,24.54,2,"['@', 'F', 'I']",40,C,CCD
2022-05-06 14:05:22.072656+00:00,D,24.54,1,"['@', '4', 'I']",28,C,CCD
2022-05-06 14:05:25.636000+00:00,D,24.6782,80,"['@', 'I']",29,C,CCD
2022-05-06 14:08:26.677145376+00:00,D,24.571,50,"['@', 'I']",30,C,CCD
2022-05-06 14:09:23.604789538+00:00,D,24.605,25,"['@', 'I']",31,C,CCD
2022-05-06 14:10:35.295466+00:00,K,24.55,100,['@'],15,C,CCD
2022-05-06 14:10:35.295647+00:00,K,24.54,100,['@'],16,C,CCD
2022-05-06 14:10:35.295811722+00:00,Q,24.55,100,['@'],41,C,CCD
2022-05-06 14:10:35.295889404+00:00,Q,24.54,1,"['@', 'F', 'I']",42,C,CCD
2022-05-06 14:10:35.295889404+00:00,Q,24.54,95,"['@', 'F', 'I']",43,C,CCD
2022-05-06 14:10:35.295951957+00:00,Q,24.54,5,"['@', 'I']",44,C,CCD
2022-05-06 14:10:35.295951957+00:00,Q,24.54,1,"['@', 'I']",45,C,CCD
2022-05-06 14:10:35.295951957+00:00,Q,24.54,94,"['@', 'I']",46,C,CCD
2022-05-06 14:10:35.296000+00:00,D,24.54,39,"['@', 'I']",32,C,CCD
2022-05-06 14:10:35.296110150+00:00,Q,24.54,100,['@'],47,C,CCD
2022-05-06 14:10:35.296427+00:00,J,24.54,25,"['@', 'F', 'I']",1,C,CCD
2022-05-06 14:10:35.296438+00:00,K,24.54,100,['@'],17,C,CCD
2022-05-06 14:10:35.296442+00:00,Y,24.54,25,"['@', 'F', 'I']",1,C,CCD
2022-05-06 14:10:35.296501138+00:00,Q,24.54,100,['@'],48,C,CCD
2022-05-06 14:10:35.296501138+00:00,Q,24.54,100,['@'],49,C,CCD
2022-05-06 14:10:35.296559+00:00,Z,24.54,59,"['@', 'I']",4,C,CCD
2022-05-06 14:10:35.296577+00:00,Z,24.54,41,"['@', 'I']",5,C,CCD
2022-05-06 14:10:35.296577+00:00,Z,24.53,126,['@'],6,C,CCD
2022-05-06 14:10:35.296673024+00:00,C,24.54,2,"['@', 'F', 'I']",1,C,CCD
2022-05-06 14:10:45.940000+00:00,D,24.5564,2,"['@', 'I']",8,C,CCD
2022-05-06 14:14:06.979000+00:00,D,24.6733,10,"['@', 'I']",33,C,CCD
2022-05-06 14:16:34.744358412+00:00,D,24.77,1100,['@'],34,C,CCD
2022-05-06 14:16:34.747000+00:00,D,24.77,1,"['@', 'I']",35,C,CCD
2022-05-06 14:16:41.338650044+00:00,D,24.6549,900,['@'],36,C,CCD
2022-05-06 14:18:39.558181537+00:00,V,24.715,200,['@'],3,C,CCD
2022-05-06 14:18:39.559240809+00:00,V,24.72,15,"['@', 'I']",4,C,CCD
2022-05-06 14:20:24.748365+00:00,D,24.79,200,['@'],2,C,CCD
2022-05-06 14:20:30.139000+00:00,D,24.7489,250,['@'],37,C,CCD
2022-05-06 14:20:38.307009+00:00,J,24.74,50,"['@', 'I']",2,C,CCD
2022-05-06 14:20:38.307009+00:00,J,24.74,50,"['@', 'I']",3,C,CCD
2022-05-06 14:21:21.130686505+00:00,D,24.66,1,"['@', 'I']",38,C,CCD
2022-05-06 14:21:32.078792+00:00,J,24.75,50,"['@', 'I']",4,C,CCD
2022-05-06 14:21:32.078792+00:00,J,24.75,50,"['@', 'I']",5,C,CCD
2022-05-06 14:22:46.799478+00:00,D,24.735,100,['@'],39,C,CCD
2022-05-06 14:22:47.331749605+00:00,V,24.735,200,['@'],5,C,CCD
2022-05-06 14:22:52.951833+00:00,J,24.75,50,"['@', 'F', 'I']",6,C,CCD
2022-05-06 14:22:52.951871+00:00,J,24.75,50,"['@', 'I']",7,C,CCD
2022-05-06 14:22:55.312474+00:00,D,24.735,100,['@'],40,C,CCD
2022-05-06 14:22:57.359455+00:00,D,24.735,100,['@'],41,C,CCD
2022-05-06 14:22:59.770129+00:00,J,24.76,50,"['@', 'I']",8,C,CCD
2022-05-06 14:22:59.770129+00:00,J,24.76,50,"['@', 'I']",9,C,CCD
2022-05-06 14:23:01.692836+00:00,D,24.735,100,['@'],42,C,CCD
2022-05-06 14:23:21.246256580+00:00,V,24.66,8,"['@', 'I']",6,C,CCD
2022-05-06 14:24:10.857000+00:00,D,24.7512,200,['@'],43,C,CCD
2022-05-06 14:25:10.521171851+00:00,D,24.82,4,"['@', 'I']",44,C,CCD
2022-05-06 14:26:30.710000+00:00,D,24.7301,40,"['@', 'I']",45,C,CCD
2022-05-06 14:27:29.832092+00:00,J,24.78,16,"['@', 'F', 'I']",10,C,CCD
2022-05-06 14:27:29.832126+00:00,J,24.78,34,"['@', 'F', 'I']",11,C,CCD
2022-05-06 14:27:29.832142+00:00,J,24.78,34,"['@', 'F', 'I']",12,C,CCD
2022-05-06 14:27:29.832218+00:00,J,24.78,16,"['@', 'F', 'I']",13,C,CCD
2022-05-06 14:27:35.246086+00:00,D,24.765,100,['@'],46,C,CCD
2022-05-06 14:29:38.087872+00:00,K,24.765,100,['@'],18,C,CCD
2022-05-06 14:29:49.295718526+00:00,Q,24.73,100,['@'],50,C,CCD
2022-05-06 14:29:49.295935+00:00,K,24.73,100,['@'],19,C,CCD
2022-05-06 14:29:59.066481987+00:00,Q,24.71,100,"['@', 'F']",51,C,CCD
2022-05-06 14:29:59.066712+00:00,K,24.71,100,"['@', 'F']",20,C,CCD
2022-05-06 14:36:15.628085610+00:00,Q,24.71,100,['@'],52,C,CCD
2022-05-06 14:36:15.628307734+00:00,U,24.7,100,['@'],4,C,CCD
2022-05-06 14:36:15.628314830+00:00,U,24.7,100,"['@', 'F']",5,C,CCD
2022-05-06 14:36:15.629758735+00:00,Q,24.7,16,"['@', 'F', 'I']",53,C,CCD
2022-05-06 14:36:15.629766520+00:00,Q,24.7,16,"['@', 'F', 'I']",54,C,CCD
2022-05-06 14:36:15.630013937+00:00,Q,24.7,168,"['@', 'F']",55,C,CCD
2022-05-06 14:36:16.658909444+00:00,V,24.69,100,['@'],7,C,CCD
2022-05-06 14:36:16.660614262+00:00,V,24.69,100,['@'],8,C,CCD
2022-05-06 14:36:48.085113728+00:00,V,24.67,100,['@'],9,C,CCD
2022-05-06 14:37:02.155424512+00:00,P,24.67,25,"['@', 'I']",16,C,CCD
2022-05-06 14:37:18.810000+00:00,D,24.705,100,['@'],47,C,CCD
2022-05-06 14:38:06.827579395+00:00,D,24.71,500,['@'],48,C,CCD
2022-05-06 14:39:27.755512314+00:00,V,24.68,100,['@'],10,C,CCD
2022-05-06 14:39:47.259348777+00:00,D,24.77,6,"['@', 'I']",49,C,CCD
2022-05-06 14:39:52.008749930+00:00,V,24.68,100,['@'],11,C,CCD
2022-05-06 14:41:25.771007022+00:00,Q,24.685,100,['@'],56,C,CCD
2022-05-06 14:46:09.232319877+00:00,V,24.68,100,['@'],12,C,CCD
2022-05-06 14:46:26.364489+00:00,D,24.68,100,['@'],50,C,CCD
2022-05-06 14:46:26.364765655+00:00,V,24.68,100,['@'],13,C,CCD
2022-05-06 14:46:41.102396+00:00,J,24.77,32,"['@', 'F', 'I']",14,C,CCD
2022-05-06 14:46:41.102418+00:00,J,24.77,32,"['@', 'F', 'I']",15,C,CCD
2022-05-06 14:46:41.102436+00:00,J,24.77,16,"['@', 'F', 'I']",16,C,CCD
2022-05-06 14:46:41.102449+00:00,J,24.77,16,"['@', 'F', 'I']",17,C,CCD
2022-05-06 14:46:41.102461+00:00,J,24.77,4,"['@', 'F', 'I']",18,C,CCD
2022-05-06 14:46:41.102545+00:00,J,24.77,25,"['@', 'F', 'I']",19,C,CCD
2022-05-06 14:46:41.102636544+00:00,P,24.78,16,"['@', 'F', 'I']",17,C,CCD
2022-05-06 14:46:41.102647+00:00,J,24.77,5,"['@', 'F', 'I']",20,C,CCD
2022-05-06 14:46:41.102662912+00:00,P,24.78,17,"['@', 'F', 'I']",18,C,CCD
2022-05-06 14:46:41.102956+00:00,J,24.78,100,"['@', 'F']",21,C,CCD
2022-05-06 14:46:41.111400778+00:00,V,24.72,100,['@'],14,C,CCD
2022-05-06 14:46:56.246403+00:00,D,24.68,100,['@'],51,C,CCD
2022-05-06 14:46:56.246638967+00:00,V,24.68,100,['@'],15,C,CCD
2022-05-06 14:47:30.429114+00:00,D,24.685,100,['@'],52,C,CCD
2022-05-06 14:47:30.429174928+00:00,V,24.685,100,['@'],16,C,CCD
2022-05-06 14:49:16.746000+00:00,D,24.7262,4,"['@', 'I']",9,C,CCD
2022-05-06 14:50:03.827640+00:00,D,24.68,100,['@'],53,C,CCD
2022-05-06 14:50:03.827649410+00:00,V,24.68,100,['@'],17,C,CCD
2022-05-06 14:50:08.560000+00:00,D,24.72,200,['@'],54,C,CCD
2022-05-06 14:50:55.342039405+00:00,V,24.68,100,['@'],18,C,CCD
2022-05-06 14:52:04.514343+00:00,K,24.72,15,"['@', 'I']",21,C,CCD
2022-05-06 14:53:37.936199+00:00,D,24.695,100,['@'],55,C,CCD
2022-05-06 14:53:37.936520577+00:00,V,24.695,100,['@'],19,C,CCD
2022-05-06 14:53:39.963423+00:00,D,24.7,100,['@'],56,C,CCD
2022-05-06 14:53:39.963743739+00:00,V,24.68,100,['@'],20,C,CCD
2022-05-06 14:53:45.011713+00:00,D,24.68,100,['@'],57,C,CCD
2022-05-06 14:53:45.011818507+00:00,V,24.68,100,['@'],21,C,CCD
2022-05-06 14:54:20.662000+00:00,D,24.7799,100,['@'],10,C,CCD
2022-05-06 14:54:47.847549065+00:00,V,24.695,100,['@'],22,C,CCD
2022-05-06 14:54:50.885581+00:00,D,24.68,100,['@'],58,C,CCD
2022-05-06 14:54:52.926157+00:00,D,24.68,100,['@'],59,C,CCD
2022-05-06 14:55:01.007609+00:00,D,24.68,100,['@'],60,C,CCD
2022-05-06 14:55:25.357984768+00:00,P,24.77,42,"['@', 'I']",19,C,CCD
2022-05-06 14:56:02.619934+00:00,D,24.75,50,"['@', 'I']",61,C,CCD
2022-05-06 14:57:13.033487714+00:00,Q,24.69,2,"['@', 'I']",57,C,CCD
2022-05-06 14:57:13.035195421+00:00,D,24.62,98,"['@', 'I']",62,C,CCD
2022-05-06 14:57:13.604262634+00:00,D,24.62,5,"['@', 'I']",63,C,CCD
2022-05-06 14:57:43.441000+00:00,D,24.69,50,"['@', 'I']",11,C,CCD
2022-05-06 14:57:43.441085+00:00,D,24.69,50,"['@', 'I']",64,C,CCD
2022-05-06 14:59:39.369000+00:00,D,24.685,200,['@'],12,C,CCD
2022-05-06 15:00:30.715000+00:00,D,24.78,1,"['@', 'I']",13,C,CCD
2022-05-06 15:01:12.576388930+00:00,D,24.6017,400,['@'],65,C,CCD
2022-05-06 15:03:10.769312321+00:00,Q,24.7,67,"['@', 'F', 'I']",58,C,CCD
2022-05-06 15:04:41.021000+00:00,D,24.6365,1500,['@'],66,C,CCD
2022-05-06 15:05:00.157329+00:00,D,24.77,20,"['@', 'I']",67,C,CCD
2022-05-06 15:05:32.625845+00:00,Z,24.74,200,"['@', 'F']",7,C,CCD
2022-05-06 15:05:58.976312576+00:00,P,24.74,32,"['@', 'F', 'I']",20,C,CCD
2022-05-06 15:05:58.976324352+00:00,P,24.74,16,"['@', 'F', 'I']",21,C,CCD
2022-05-06 15:05:58.976334336+00:00,P,24.74,100,['@'],22,C,CCD
2022-05-06 15:05:58.976392192+00:00,P,24.74,52,"['@', 'I']",23,C,CCD
2022-05-06 15:06:02.117995805+00:00,D,24.685,100,['@'],14,C,CCD
2022-05-06 15:06:52.653706+00:00,D,24.68,100,['@'],68,C,CCD
2022-05-06 15:10:40.000914131+00:00,U,24.67,12,"['@', 'I']",6,C,CCD
2022-05-06 15:10:40.013000+00:00,D,24.645,1,"['@', 'I']",69,C,CCD
2022-05-06 15:10:40.016000+00:00,D,24.645,1,"['@', 'I']",70,C,CCD
2022-05-06 15:12:16.185371885+00:00,D,24.5315,201,['@'],71,C,CCD
2022-05-06 15:12:49.366000+00:00,D,24.78,1,"['@', 'I']",72,C,CCD
2022-05-06 15:17:05.230519146+00:00,D,24.7501,1,"['@', 'I']",73,C,CCD
2022-05-06 15:17:58.651599+00:00,D,24.64,11,"['@', 'I']",74,C,CCD
2022-05-06 15:17:58.651615+00:00,D,24.64,89,"['@', 'I']",75,C,CCD
2022-05-06 15:18:12.645135838+00:00,D,24.58,31,"['@', 'I']",76,C,CCD
2022-05-06 15:18:48.300814+00:00,D,24.72,20,"['@', 'I']",3,C,CCD
2022-05-06 15:19:21.892000+00:00,D,24.645,402,['@'],77,C,CCD
2022-05-06 15:19:36.992000+00:00,D,24.5101,55,"['@', 'I']",78,C,CCD
2022-05-06 15:19:49.449000+00:00,D,24.645,177,['@'],79,C,CCD
2022-05-06 15:24:32.343000+00:00,D,24.6782,200,['@'],80,C,CCD
2022-05-06 15:24:32.344000+00:00,D,24.6782,200,['@'],81,C,CCD
2022-05-06 15:24:32.344000+00:00,D,24.6782,200,['@'],82,C,CCD
2022-05-06 15:24:32.345000+00:00,D,24.6782,200,['@'],83,C,CCD
2022-05-06 15:24:32.346000+00:00,D,24.6772,200,['@'],84,C,CCD
2022-05-06 15:25:41.382483291+00:00,D,24.7483,20,"['@', 'I']",85,C,CCD
2022-05-06 15:27:16.734169994+00:00,V,24.64,6,"['@', 'I']",23,C,CCD
2022-05-06 15:27:16.734677+00:00,K,24.67,8,"['@', 'I']",22,C,CCD
2022-05-06 15:28:03.606032874+00:00,D,24.5323,200,['@'],86,C,CCD
2022-05-06 15:36:23.692000+00:00,D,24.7799,404,['@'],87,C,CCD
2022-05-06 15:36:42.863267584+00:00,P,24.65,100,['@'],24,C,CCD
2022-05-06 15:36:42.863357696+00:00,P,24.65,100,['@'],25,C,CCD
2022-05-06 15:36:42.904733008+00:00,D,24.64,100,['@'],15,C,CCD
2022-05-06 15:38:37.362390+00:00,Z,24.67,100,['@'],8,C,CCD
2022-05-06 15:38:37.362497+00:00,Z,24.67,100,['@'],9,C,CCD
2022-05-06 15:39:00.723513+00:00,Z,24.67,100,['@'],10,C,CCD
2022-05-06 15:39:00.725108+00:00,Z,24.68,100,['@'],11,C,CCD
2022-05-06 15:39:41.176377+00:00,Z,24.66,100,['@'],12,C,CCD
2022-05-06 15:39:41.176523+00:00,Z,24.66,100,['@'],13,C,CCD
2022-05-06 15:40:00.216000+00:00,D,24.645,200,['@'],16,C,CCD
2022-05-06 15:40:49.534468959+00:00,V,24.6,100,['@'],24,C,CCD
2022-05-06 15:40:49.534960583+00:00,V,24.62,12,"['@', 'I']",25,C,CCD
2022-05-06 15:40:51.579762+00:00,Z,24.68,101,"['@', 'F']",14,C,CCD
2022-05-06 15:40:51.579920+00:00,Z,24.68,99,"['@', 'I']",15,C,CCD
2022-05-06 15:42:39.347321536+00:00,V,24.66,100,['@'],26,C,CCD
2022-05-06 15:45:03.122454389+00:00,Q,24.7,200,"['@', 'F']",59,C,CCD
2022-05-06 15:45:11.225476783+00:00,U,24.68,100,['@'],7,C,CCD
2022-05-06 15:45:15.284772941+00:00,U,24.68,100,['@'],8,C,CCD
2022-05-06 15:45:34.510238+00:00,Z,24.68,200,"['@', 'F']",16,C,CCD
2022-05-06 15:45:36.539523+00:00,Z,24.68,200,"['@', 'F']",17,C,CCD
2022-05-06 15:45:37.553657281+00:00,Q,24.67,128,"['@', 'F']",60,C,CCD
2022-05-06 15:45:37.553660595+00:00,Q,24.67,48,"['@', 'F', 'I']",61,C,CCD
2022-05-06 15:45:38.570117+00:00,Z,24.68,200,"['@', 'F']",18,C,CCD
2022-05-06 15:45:42.607473144+00:00,Q,24.68,200,"['@', 'F']",62,C,CCD
2022-05-06 15:45:43.617277575+00:00,V,24.65,100,['@'],27,C,CCD
2022-05-06 15:45:44.632312462+00:00,V,24.64,25,"['@', 'I']",28,C,CCD
2022-05-06 15:45:44.632846585+00:00,V,24.64,25,"['@', 'I']",29,C,CCD
2022-05-06 15:45:45.636252433+00:00,V,24.63,50,"['@', 'I']",30,C,CCD
2022-05-06 15:45:45.637193666+00:00,V,24.63,100,['@'],31,C,CCD
2022-05-06 15:45:46.649438283+00:00,V,24.65,100,['@'],32,C,CCD
2022-05-06 15:45:49.688691728+00:00,Q,24.67,200,"['@', 'F']",63,C,CCD
2022-05-06 15:45:49.696551238+00:00,D,24.645,100,['@'],17,C,CCD
2022-05-06 15:45:55.756455+00:00,Z,24.67,200,"['@', 'F']",19,C,CCD
2022-05-06 15:46:12.527835+00:00,Z,24.67,200,"['@', 'F']",20,C,CCD
2022-05-06 15:46:12.528380955+00:00,Q,24.67,1,"['@', 'I']",64,C,CCD
2022-05-06 15:46:37.527705600+00:00,P,24.67,200,"['@', 'F']",26,C,CCD
2022-05-06 15:47:04.949369298+00:00,Q,24.66,100,['@'],65,C,CCD
2022-05-06 15:47:04.949435685+00:00,Q,24.66,100,['@'],66,C,CCD
2022-05-06 15:47:04.949565+00:00,K,24.66,100,['@'],23,C,CCD
2022-05-06 15:47:04.949566+00:00,Z,24.66,100,['@'],21,C,CCD
